Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Featured Image,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
Fassler Hall,"311 E Capitol Ave, Little Rock, AR 72202",311 E Capitol Ave,"Little Rock, AR 72202","German restaurant, Bar, Beer garden","Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Great beer selection, Great cocktails, Live music, Sports], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Late-night food, Quick bite, Small plates, Vegan options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Trendy], Crowd: [College students, Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [High chairs], Parking: [Free street parking, Paid street parking, Parking]",+1 501-246-4757,"(501) 246-4757, +1 501-246-4757",YES,Fassler Hall (Owner),102762005600987828399,https://www.google.com/maps/contrib/102762005600987828399,1628,4.4,"https://search.google.com/local/reviews?placeid=ChIJL0f1IWW70ocRB5qoag3bH4c&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",9736741770068793863,0x87d2bb6521f5472f:0x871fdb0d6aa89a07,34.7435847,-92.2682499,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlc3a80uphe_SQ21sQTTOxWYvJW0kCw7TGnYsmC0r2wKkQyGqkpH4Pn1yvTvff9GEmeP9dBCDzm_zhEuZDptX7YFjpNLUkb5o_bq-a-T18zx0iurUb9btuMdACp6YNfznveYc9S=w426-h240-k-no,America/Chicago,www.fasslerhall.com/locations/little-rock/,www.fasslerhall.com,"Thursday(2026-09-03): [11 a.m.–10 p.m.], Friday(2026-09-04): [11 a.m.–1 a.m.], Saturday(2026-09-05): [11 a.m.–1 a.m.], Sunday(2026-09-06): [11 a.m.–10 p.m.], Monday(2026-09-07): [11 a.m.–10 p.m.], Tuesday(2026-09-08): [11 a.m.–10 p.m.], Wednesday(2026-09-09): [11 a.m.–10 p.m.]",https://www.google.com/search?kgmid=/g/11hck2qyv6,/g/11hck2qyv6,https://www.google.com/maps?cid=9736741770068793863,ChIJL0f1IWW70ocRB5qoag3bH4c,,,,,,,,"Restaurant  Little Rock, US"
Brewski's Pub & Grub,"315 Main St STE. 100, Little Rock, AR 72201",315 Main St STE. 100,"Little Rock, AR 72201","Restaurant, Night club, Sports bar","Service options: [Outdoor seating, Delivery, Takeout, Dine-in], Highlights: [Bar games, Fast service, Great beer selection, Great cocktails, Karaoke, Live performances, Sports, Trivia night], Popular for: [Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom], Offerings: [Alcohol, Beer, Cocktails, Dancing, Food, Food at bar, Happy hour drinks, Happy hour food, Hard liquor, Wine], Dining options: [Seating, Table service], Amenities: [Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Trendy], Crowd: [Groups, Tourists], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Parking: [Free parking lot, Free street parking, Paid parking lot, Paid street parking, Parking]",+1 501-372-2739,"(501) 372-2739, +1 501-372-2739",YES,Brewski's Pub & Grub (Owner),112054128684624119813,https://www.google.com/maps/contrib/112054128684624119813,1100,4.2,"https://search.google.com/local/reviews?placeid=ChIJ8dIxCHu70ocRy32lCh0cG-s&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",16941165334342499787,0x87d2bb7b0831d2f1:0xeb1b1c1d0aa57dcb,34.7455184,-92.2706721,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlHAJODA6dAuBoZ3fEwRod_ddF2c7J13RVMOG3IgVs-ZO4CZKRurJqQoo0e_wlVOdDX009-aqbJ3yA6PcjRldRiXf5T2e3r5B3nFHDL3VADY7V3KdlxTB1mPumPs4dOqwfVjzssng=w408-h254-k-no,America/Chicago,brewskispubandgrub.com/home,brewskispubandgrub.com,"Thursday(2026-09-03): [11 a.m.–2 a.m.], Friday(2026-09-04): [11 a.m.–2 a.m.], Saturday(2026-09-05): [11 a.m.–2 a.m.], Sunday(2026-09-06): [11 a.m.–12 a.m.], Monday(2026-09-07): [11 a.m.–12 a.m.], Tuesday(2026-09-08): [11 a.m.–12 a.m.], Wednesday(2026-09-09): [11 a.m.–12 a.m.]",https://www.google.com/search?kgmid=/g/11d_84pcfn,/g/11d_84pcfn,https://www.google.com/maps?cid=16941165334342499787,ChIJ8dIxCHu70ocRy32lCh0cG-s,,,,,,,,"Restaurant  Little Rock, US"
A.W.Lin's Asian Cuisine at West Little Rock,"17717 Chenal Pkwy, Little Rock, AR 72223",17717 Chenal Pkwy,"Little Rock, AR 72223","Pan-Asian restaurant, Chinese restaurant, Japanese restaurant, Sushi restaurant, Thai restaurant","Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Great beer selection, Great cocktails, Great tea selection, Great wine list], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Healthy options, Quick bite, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Quiet, Trendy, Upscale], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Parking]",+1 501-821-5398,"(501) 821-5398, +1 501-821-5398",YES,A.W.Lin's Asian Cuisine at West Little Rock (Owner),111283752175568299108,https://www.google.com/maps/contrib/111283752175568299108,777,4.3,"https://search.google.com/local/reviews?placeid=ChIJz_cKUKCg0ocRS6qeJZa1MLo&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",13416422946417584715,0x87d2a0a0500af7cf:0xba30b596259eaa4b,34.7667976,-92.4582861,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnh0QHTxgkz-GQy5CsusvV6SKY6C4wNN2nqEwz_oeuoABdDo6iZ5AgwWCrYKTt0yHzzDzvixxCEjwJ-6BuloRKrhRgxQj1X6U3GnVqodTeJ8ZPPpOLnWlNYuu8GrDTqQrc2Vy1t=w408-h306-k-no,America/Chicago,www.awlins.com/,www.awlins.com,"Thursday(2026-09-03): [11 a.m.–8 p.m.], Friday(2026-09-04): [11 a.m.–9 p.m.], Saturday(2026-09-05): [11 a.m.–9 p.m.], Sunday(2026-09-06): [11 a.m.–8 p.m.], Monday(2026-09-07): [11 a.m.–8 p.m.], Tuesday(2026-09-08): [11 a.m.–8 p.m.], Wednesday(2026-09-09): [11 a.m.–8 p.m.]",https://www.google.com/search?kgmid=/g/124st1nrm,/g/124st1nrm,https://www.google.com/maps?cid=13416422946417584715,ChIJz_cKUKCg0ocRS6qeJZa1MLo,,,,,,,,"Restaurant  Little Rock, US"
Flying Saucer Draught Emporium,"323 President Clinton Ave, Little Rock, AR 72201",323 President Clinton Ave,"Little Rock, AR 72201","Bar, American restaurant, Beer garden, Beer hall, Pub","From the business: [Identifies as women-owned], Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Bar games, Fast service, Great beer selection, Great cocktails, Live music, Live performances, Sports, Trivia night], Popular for: [Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Food, Food at bar, Happy hour drinks, Happy hour food, Hard liquor, Private dining room, Wine], Dining options: [Seating, Table service], Amenities: [Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Trendy], Crowd: [Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards], Children: [Good for kids], Parking: [Free street parking, Paid parking lot, Paid street parking, Parking]",(501) 372-8032,"(501) 372-8032, +1 501-372-8032",YES,Flying Saucer Draught Emporium (Owner),114133934613773987560,https://www.google.com/maps/contrib/114133934613773987560,1740,4.4,"https://search.google.com/local/reviews?placeid=ChIJFcPGsn670ocR06gfaVEa0WY&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",7408731798959532243,0x87d2bb7eb2c6c315:0x66d11a51691fa8d3,34.7475744,-92.2672903,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmy4JaEFzeL4Kka-2ihTHvpHLtTMv9BpSomMwbm8east7olaxUC_luiYDxmpyhuK0hJdffFAFkrVWxBFFDCFllqX_nVCTQbn29PYu9-26xXKCc9RFGmHUVCRtEgzbAu3S8AVBtPrQ=w408-h267-k-no,America/Chicago,www.beerknurd.com/locations/,www.beerknurd.com,"Thursday(2026-09-03): [11 AM–11 PM], Friday(2026-09-04): [11 AM–12 AM], Saturday(2026-09-05): [11 AM–12 AM], Sunday(2026-09-06): [11 AM–11 PM], Monday(2026-09-07): [11 AM–11 PM], Tuesday(2026-09-08): [11 AM–11 PM], Wednesday(2026-09-09): [11 AM–11 PM]",https://www.google.com/search?kgmid=/g/1xtf22w3,/g/1xtf22w3,https://www.google.com/maps?cid=7408731798959532243,ChIJFcPGsn670ocR06gfaVEa0WY,,,,,,,,"Restaurant  Little Rock, US"
Blue Pumpkin “Arkansas Southern Soul Food Truck”,"701 E Broadway St, North Little Rock, AR 72114",701 E Broadway St,"North Little Rock, AR 72114",Food court,"Service options: [Takeout, Delivery], Popular for: [Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot], Amenities: [Restroom], Atmosphere: [Casual, Trendy], Crowd: [Groups, LGBTQ+ friendly, Transgender safespace], Payments: [Credit cards, Debit cards, Credit cards], Children: [Good for kids]",(501) 838-1033,"(501) 838-1033, +1 501-838-1033",YES,Blue Pumpkin “Arkansas Southern Soul Food Truck” (Owner),102336443435301767195,https://www.google.com/maps/contrib/102336443435301767195,31,4.6,"https://search.google.com/local/reviews?placeid=ChIJL0nCSFe_0ocRSzMriOlrCgk&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",651451746864542539,0x87d2bf5748c2492f:0x90a6be9882b334b,34.7548429,-92.26065419999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmdLVWh7_XH6dZnlImhEWKoP1K4ewCG7pCeV_0r6JvvTWd5wHPI5UGnhsmK8KnX10OL2momoGH_la_oXo8XsB9ZUBmdsTQnK-_xzSD5H6PgG8rDSo0PPNB74dV_G_tvi3Fsmb8k=w408-h544-k-no,America/Chicago,,,,https://www.google.com/search?kgmid=/g/11n0nbyn2v,/g/11n0nbyn2v,https://www.google.com/maps?cid=651451746864542539,ChIJL0nCSFe_0ocRSzMriOlrCgk,,,,,,,,"Restaurant  Little Rock, US"
ZAZA | Little Rock,"5600 Kavanaugh Blvd, Little Rock, AR 72207",5600 Kavanaugh Blvd,"Little Rock, AR 72207","Pizza restaurant, Ice cream shop, Italian restaurant, Salad shop, Vegetarian restaurant, Wine bar","Service options: [Outdoor seating, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Happy hour drinks, Healthy options, Quick bite, Vegan options, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Family-friendly, Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Parking], Pets: [Dogs allowed outside]",(501) 661-9292,"(501) 661-9292, +1 501-661-9292",YES,ZAZA | Little Rock (Owner),103310361115199839896,https://www.google.com/maps/contrib/103310361115199839896,1415,4.4,"https://search.google.com/local/reviews?placeid=ChIJgb9Dj3Oj0ocRJVtuDlYl_u0&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",17149185482612955941,0x87d2a3738f43bf81:0xedfe25560e6e5b25,34.7704387,-92.3365054,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkWONOAv_As0B2iDaJ4kXMm4NsiX7ASiWpViBUGrSCpmnV-AMZ6rq7xjuiql5-NTpFuMSjcaL4G8ay-9AcY1oDFSxb4y88rkHRsMeF-QHeWON543nu-Fo6p9JkMM9xDrG75M_EE=w408-h408-k-no,America/Chicago,www.zazapizzaandsalad.com/,www.zazapizzaandsalad.com,"Thursday(2026-09-03): [10:30 AM–10 PM], Friday(2026-09-04): [10:30 AM–10 PM], Saturday(2026-09-05): [10:30 AM–10 PM], Sunday(2026-09-06): [10:30 AM–10 PM], Monday(2026-09-07): [10:30 AM–10 PM], Tuesday(2026-09-08): [10:30 AM–10 PM], Wednesday(2026-09-09): [10:30 AM–10 PM]",https://www.google.com/search?kgmid=/g/1tgdtp3h,/g/1tgdtp3h,https://www.google.com/maps?cid=17149185482612955941,ChIJgb9Dj3Oj0ocRJVtuDlYl_u0,,,,,,,,"Restaurant  Little Rock, US"
Star of India Restaurant,"301 N Shackleford Rd, Little Rock, AR 72211",301 N Shackleford Rd,"Little Rock, AR 72211","Indian restaurant, Brunch restaurant, Buffet restaurant, Delivery Restaurant, Takeout Restaurant, Seafood restaurant, Vegan restaurant, Vegetarian restaurant","Service options: [Curbside pickup, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Great cocktails, Great tea selection, Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Coffee, Comfort food, Hard liquor, Healthy options, Private dining room, Quick bite, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Quiet, Trendy], Crowd: [College students, Family-friendly, Groups, Tourists], Planning: [Accepts reservations], Payments: [Checks, Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, Parking]",(501) 227-9900,"(501) 227-9900, +1 501-227-9900",YES,Star of India Restaurant (Owner),106767593204632542425,https://www.google.com/maps/contrib/106767593204632542425,2364,4.6,"https://search.google.com/local/reviews?placeid=ChIJl0D6w02h0ocRU5oRgRWZuBw&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",2069572346415520339,0x87d2a14dc3fa4097:0x1cb8991581119a53,34.756004,-92.3921388,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmR8k3qpHYmBSq0C89jwbSZAVgv-sYWcrECpXCVfyoGtHjESZEAr0EwjIoQgBJYsXTcKVXzvGBK9QmR_2ImuEg5llVe-p6ko7HGRfV5bIFwHJqHduHgPI-MSNfS0oFS4CNQ_Wup=w408-h306-k-no,America/Chicago,lrstarofindia.com/,lrstarofindia.com,"Thursday(2026-09-03): [11 AM–2:45 PM, 5–10 PM], Friday(2026-09-04): [11 AM–2:45 PM, 5–10 PM], Saturday(2026-09-05): [11 AM–2:45 PM, 5–10 PM], Sunday(2026-09-06): [11 AM–2:45 PM, 5–10 PM], Monday(2026-09-07): [11 AM–2:45 PM, 5–10 PM], Tuesday(2026-09-08): [11 AM–2:45 PM, 5–10 PM], Wednesday(2026-09-09): [11 AM–2:45 PM, 5–10 PM]",https://www.google.com/search?kgmid=/g/1tx47l6s,/g/1tx47l6s,https://www.google.com/maps?cid=2069572346415520339,ChIJl0D6w02h0ocRU5oRgRWZuBw,,,,,,,,"Restaurant  Little Rock, US"
Benihana,"2 Riverfront Pl, North Little Rock, AR 72114",2 Riverfront Pl,"North Little Rock, AR 72114","Restaurant, Asian restaurant, Family restaurant, Japanese restaurant, Japanese steakhouse","Service options: [Delivery, Takeout, Dine-in], Highlights: [Great cocktails, Great tea selection, Great wine list], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Hard liquor, Healthy options, Private dining room, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Groups, Tourists], Planning: [Lunch reservations recommended, Dinner reservations recommended, Accepts reservations, Usually a wait], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, On-site parking, Parking]",(501) 374-8081,"(501) 374-8081, +1 501-374-8081",YES,Benihana (Owner),115948095997221592866,https://www.google.com/maps/contrib/115948095997221592866,1985,4.3,"https://search.google.com/local/reviews?placeid=ChIJ9dMiXoK80ocR51bATjxZjRc&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",1697110750142682855,0x87d2bc825e22d3f5:0x178d593c4ec056e7,34.754733699999996,-92.27011759999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnC3kSWlrI7cBWEiu4KKalfzTIxWmQLWNgfSYUoZmnUexjT-Y6KlS6k9Iv-5Afi-cuYLsuSra_Zome3dHXMELpOyJDlMWu0QkUyoYIRWrvLlCFz9cusSky6_y6FBbIK02R8C_2JKw=w408-h306-k-no,America/Chicago,www.benihana.com/,www.benihana.com,"Thursday(2026-09-03): [11 AM–2 PM, 5–9:30 PM], Friday(2026-09-04): [11 AM–2 PM, 5–10 PM], Saturday(2026-09-05): [5–10 PM], Sunday(2026-09-06): [11:30 AM–2:30 PM, 5:30–9 PM], Monday(2026-09-07): [11 AM–2 PM, 5–9:30 PM], Tuesday(2026-09-08): [11 AM–2 PM, 5–9:30 PM], Wednesday(2026-09-09): [11 AM–2 PM, 5–9:30 PM]",https://www.google.com/search?kgmid=/g/1tmk90l9,/g/1tmk90l9,https://www.google.com/maps?cid=1697110750142682855,ChIJ9dMiXoK80ocR51bATjxZjRc,,,,,,,,"Restaurant  Little Rock, US"
DoubleTree by Hilton Hotel Little Rock,"424 W Markham St, Little Rock, AR 72201",424 W Markham St,"Little Rock, AR 72201",Hotel,,(501) 372-4371,"(501) 372-4371, +1 501-372-4371",YES,DoubleTree by Hilton Hotel Little Rock (Owner),114983577424449971572,https://www.google.com/maps/contrib/114983577424449971572,2557,3.9,"https://search.google.com/local/reviews?placeid=ChIJ09TwamO70ocRuk2nZGlygyY&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",2775187592376176058,0x87d2bb636af0d4d3:0x2683726964a74dba,34.7493836,-92.27386949999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnvejXTzKFe1b5u6dCS3tTEstfZIPihCbIPvI0yr3XRBd2KpljQZQLREzbr2ugYEV-cqI48pLpz2YTEZltBDwdN6l6qxQXtM9KeMqvBwXNPcWmCQ2hdtWBhR5X_PNCJN7R3QgOj9bcZYCSY=w408-h272-k-no,America/Chicago,www.hilton.com/en/hotels/litmbdt-doubletree-little-rock/?SEO_id=GMB-AMER-DT-LITMBDT,www.hilton.com,,https://www.google.com/search?kgmid=/g/1td3m3mp,/g/1td3m3mp,https://www.google.com/maps?cid=2775187592376176058,ChIJ09TwamO70ocRuk2nZGlygyY,,,,,,,,"Restaurant  Little Rock, US"
Stone's Throw Brewing MacPark Brewpub & Biergarten,"402 E 9th St, Little Rock, AR 72202",402 E 9th St,"Little Rock, AR 72202","Brewery, Bar, Beer garden, Beer store, Cider bar, Pub","Service options: [Onsite services], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom], Offerings: [Alcohol, Beer], Amenities: [Bar onsite, Gender-neutral restroom], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Parking: [Free parking lot, Free street parking]",(501) 244-9154,"(501) 244-9154, +1 501-244-9154",YES,Stone's Throw Brewing MacPark Brewpub & Biergarten (Owner),109339118207522651866,https://www.google.com/maps/contrib/109339118207522651866,197,4.5,"https://search.google.com/local/reviews?placeid=ChIJq_280nC70ocRY7_MsnDaAso&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",14556437123185819491,0x87d2bb70d2bcfdab:0xca02da70b2ccbf63,34.7398022,-92.2680601,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQxfWDFRI9r97sxcVCdM-Sjx1qTKpgF8duFvk1gLs234Y3FvF22l60Iehz6FjR82oii3xUW57dkn2MSe796AthCGw9N0CjokdPhrXgimGwPFRM-aNtTNTFSPnIlc2Weu6_UB863g=w426-h240-k-no,America/Chicago,www.facebook.com/stonesthrowbrewing,www.facebook.com,"Thursday(2026-09-03): [4–9 PM], Friday(2026-09-04): [4–10 PM], Saturday(2026-09-05): [12–10 PM], Sunday(2026-09-06): [12–9 PM], Monday(2026-09-07): [4–9 PM], Tuesday(2026-09-08): [4–9 PM], Wednesday(2026-09-09): [4–9 PM]",https://www.google.com/search?kgmid=/g/12m9ltg07,/g/12m9ltg07,https://www.google.com/maps?cid=14556437123185819491,ChIJq_280nC70ocRY7_MsnDaAso,,,,,,,,"Restaurant  Little Rock, US"
La Chingada,"313 President Clinton Ave, Little Rock, AR 72201",313 President Clinton Ave,"Little Rock, AR 72201",Restaurant,"Service options: [Curbside pickup, Delivery, Takeout, Dine-in], Highlights: [Fast service, Great beer selection, Great cocktails, Live music], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Hard liquor, Quick bite, Small plates, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Trendy], Crowd: [Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [High chairs, Kids' menu], Parking: [Free street parking, Paid street parking]",(501) 916-9049,"(501) 916-9049, +1 501-916-9049",YES,La Chingada (Owner),108995919862897529269,https://www.google.com/maps/contrib/108995919862897529269,250,3.6,"https://search.google.com/local/reviews?placeid=ChIJsyUL-sO70ocRvZbPgv-v0Ag&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",635201059405403837,0x87d2bbc3fa0b25b3:0x8d0afff82cf96bd,34.7475911,-92.2674199,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm7nWo-YtDJP9DMNrZN2fI-0gdJ_MbSDHV0ATVM63p7XE0qUyzRIuoG_jnRY5scfPIm3MkNCRI_5JFozkMGsq-V9ZPbuzj-Qf4D3dAoLmM6tIrMtGUvE39Ps4bh4SVK_qKQrY5KHQ=w408-h541-k-no,America/Chicago,www.lachingadalr.com/,www.lachingadalr.com,"Thursday(2026-09-03): [11 AM–11 PM], Friday(2026-09-04): [11 AM–1 AM], Saturday(2026-09-05): [10 AM–1 AM], Sunday(2026-09-06): [11 AM–10 PM], Monday(2026-09-07): [11 AM–10 PM], Tuesday(2026-09-08): [11 AM–10 PM], Wednesday(2026-09-09): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/11l6x56m50,/g/11l6x56m50,https://www.google.com/maps?cid=635201059405403837,ChIJsyUL-sO70ocRvZbPgv-v0Ag,,,,,,,,"Restaurant  Little Rock, US"
LongHorn Steakhouse,"2628 S Shackleford Rd, Little Rock, AR 72205",2628 S Shackleford Rd,"Little Rock, AR 72205","Steak house, Bar & grill, Barbecue restaurant, Family restaurant, Takeout Restaurant, Traditional American restaurant","Service options: [Curbside pickup, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Great dessert, Great tea selection, Great wine list, Serves local specialty, Sports], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Hard liquor, Healthy options, Small plates, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Quiet, Trendy], Crowd: [Family-friendly, Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, Has changing table(s), High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Parking]",(501) 219-6809,"(501) 219-6809, +1 501-219-6809",YES,LongHorn Steakhouse (Owner),116047297522576021736,https://www.google.com/maps/contrib/116047297522576021736,2083,4.2,"https://search.google.com/local/reviews?placeid=ChIJ1-qQz72m0ocRtkwsYJFo7b4&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",13757767410279795894,0x87d2a6bdcf90ead7:0xbeed6891602c4cb6,34.7304636,-92.39555779999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmAjW7W0Aarty3AzUyEfo7OFmo6trDP8920cB1tjmVpMqagT1pQjF_OW79lpfqm3eC04iP9eLeodXlyTkh8uWjJDtfBRlBPvZJh5D4IjT5mYSHhbjaorgNnfrku-7I7AnD4vA_f=w426-h240-k-no,America/Chicago,www.longhornsteakhouse.com/locations/ar/little-rock/little-rock-shackleford-crossings/5479?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:little-rock-ar-5479_pl:locurl_rd:1417,www.longhornsteakhouse.com,"Thursday(2026-09-03): [11 AM–10 PM], Friday(2026-09-04): [11 AM–11 PM], Saturday(2026-09-05): [11 AM–11 PM], Sunday(2026-09-06): [11 AM–10 PM], Monday(2026-09-07): [11 AM–10 PM], Tuesday(2026-09-08): [11 AM–10 PM], Wednesday(2026-09-09): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/12vrnm_x3,/g/12vrnm_x3,https://www.google.com/maps?cid=13757767410279795894,ChIJ1-qQz72m0ocRtkwsYJFo7b4,,,,,,,,"Restaurant  Little Rock, US"
